vehicle_category,garage,reachable_population,year,week_of_year,number_of_competitors,x_unit_cost,x_units,demand_value,is_training_data
MEDIUM HIGH,NA,4.143020048908016,2020,13,2.5625,1.1702127659574468,1.388888888888889,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,14,2.5625,1.1702127659574468,1.1111111111111112,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,16,2.5625,1.1702127659574468,1.0000000000000002,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,17,2.5625,1.1702127659574468,1.6111111111111112,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,18,2.5625,1.1702127659574468,0.7222222222222223,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,19,2.5625,1.1702127659574468,1.8333333333333335,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,20,2.5625,1.1702127659574468,1.5000000000000002,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,21,2.5625,1.1702127659574468,1.3333333333333337,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,22,2.5625,1.1702127659574468,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,23,2.5625,1.1702127659574468,1.6111111111111114,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,24,2.5625,1.1702127659574468,2.388888888888889,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,25,2.5625,1.1702127659574468,3.7777777777777786,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,26,2.5625,1.1702127659574468,2.0000000000000004,2.2222222222222223,True
MEDIUM HIGH,NA,4.143020048908016,2020,27,2.5625,1.1702127659574468,0.8333333333333334,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,28,2.5625,1.1702127659574468,1.7222222222222225,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,29,2.5625,1.1702127659574468,2.166666666666667,2.2222222222222223,True
MEDIUM HIGH,NA,4.143020048908016,2020,30,2.5625,1.1702127659574468,3.8888888888888897,2.2222222222222223,True
MEDIUM HIGH,NA,4.143020048908016,2020,32,2.5625,1.1702127659574468,3.3333333333333335,2.2222222222222223,True
MEDIUM HIGH,NA,4.143020048908016,2020,33,2.5625,1.1702127659574466,0.6666666666666669,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,34,2.5625,1.1702127659574468,1.8333333333333335,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,35,2.5625,1.1702127659574466,1.6666666666666674,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,36,2.5625,1.1702127659574468,2.0555555555555554,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,37,2.5625,1.1702127659574468,1.388888888888889,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,38,2.5625,1.1702127659574468,1.5555555555555556,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,40,2.5625,1.170212765957447,1.1666666666666667,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,41,2.5625,1.1702127659574468,2.166666666666667,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,42,2.5625,1.1702127659574468,0.8888888888888891,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,43,2.5625,1.1702127659574468,0.4222222222222223,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,44,2.5625,1.1702127659574468,1.2222222222222225,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,45,2.5625,1.1702127659574468,1.9444444444444449,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,46,2.5625,1.1702127659574468,2.2777777777777777,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,47,2.5625,1.1702127659574468,1.5333333333333334,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2020,48,2.5625,1.1702127659574468,0.7222222222222222,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,49,2.5625,1.1702127659574466,0.6666666666666669,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,50,2.5625,1.1702127659574466,0.9444444444444446,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,51,2.5625,1.1702127659574468,1.7222222222222225,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2020,52,2.5625,1.1702127659574468,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2020,53,2.5625,1.1702127659574468,0.9444444444444445,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,1,2.5625,1.1702127659574468,1.1666666666666667,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,2,2.5625,1.1702127659574468,0.7222222222222223,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,3,2.5625,1.1702127659574468,1.0555555555555556,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2021,4,2.5625,1.1702127659574468,1.6111111111111114,1.6666666666666667,True
MEDIUM HIGH,NA,4.143020048908016,2021,5,2.5625,1.1702127659574468,1.4444444444444446,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2021,6,2.5625,1.1702127659574468,1.5555555555555556,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2021,7,2.5625,1.1702127659574468,0.8333333333333334,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,8,2.5625,1.1702127659574468,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,9,2.5625,1.1702127659574468,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NA,4.143020048908016,2021,11,2.5625,1.1702127659574468,0.9444444444444446,1.1111111111111112,True
MEDIUM HIGH,NA,4.143020048908016,2021,12,2.5625,1.1702127659574466,0.6666666666666669,0.5555555555555556,False
MEDIUM HIGH,NB,4.010461585244815,2020,2,2.546875,1.329787234042553,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,4,2.546875,1.329787234042553,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,5,2.546875,1.3297872340425532,0.22222222222222227,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,6,2.546875,1.3297872340425532,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,7,2.546875,1.196808510638298,1.0000000000000004,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,8,2.546875,1.3297872340425532,0.6111111111111113,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,11,2.546875,1.0638297872340425,0.6666666666666667,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,12,2.546875,1.0638297872340425,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,13,2.546875,1.0638297872340425,0.8333333333333334,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,14,2.546875,1.0638297872340425,1.2222222222222225,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,15,2.546875,1.196808510638298,2.055555555555556,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,17,2.546875,1.3297872340425532,1.1111111111111112,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,19,2.546875,1.3297872340425532,0.9444444444444445,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,20,2.546875,1.3297872340425532,1.6111111111111112,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,21,2.546875,1.3297872340425532,1.5555555555555556,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,22,2.546875,1.3297872340425532,2.2777777777777777,2.777777777777778,True
MEDIUM HIGH,NB,4.010461585244815,2020,23,2.546875,1.3297872340425532,1.1111111111111112,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,24,2.546875,1.3297872340425532,2.2222222222222223,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,25,2.546875,1.3297872340425532,1.8888888888888893,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2020,26,2.546875,1.3297872340425532,2.111111111111111,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,27,2.546875,1.3297872340425532,1.8333333333333337,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2020,28,2.546875,1.3297872340425532,2.5000000000000004,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2020,31,2.546875,1.3297872340425532,1.1388888888888888,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,32,2.546875,1.3297872340425532,1.5555555555555558,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,33,2.546875,1.3297872340425532,2.8888888888888893,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2020,34,2.546875,1.329787234042553,1.0555555555555558,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,37,2.546875,1.3297872340425532,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,38,2.546875,1.3297872340425532,1.277777777777778,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,42,2.546875,1.3297872340425532,1.888888888888889,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,45,2.546875,1.329787234042553,0.6666666666666669,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,46,2.546875,1.3297872340425532,0.9444444444444445,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,48,2.546875,1.3297872340425532,0.9444444444444445,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,50,2.546875,1.3297872340425532,1.5000000000000002,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2020,51,2.546875,1.329787234042553,2.166666666666667,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2020,53,2.546875,1.3297872340425532,1.4444444444444446,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,1,2.546875,1.3297872340425532,2.8333333333333335,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2021,4,2.546875,1.3297872340425532,0.8888888888888891,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,5,2.546875,1.2189716312056742,0.6666666666666667,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,6,2.546875,1.3297872340425532,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,8,2.546875,1.3297872340425532,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,9,2.546875,1.3297872340425532,0.8888888888888891,0.5555555555555556,True
MEDIUM HIGH,NB,4.010461585244815,2021,10,2.546875,1.3297872340425532,2.5000000000000004,1.6666666666666667,True
MEDIUM HIGH,NB,4.010461585244815,2021,11,2.546875,1.3297872340425532,0.8888888888888891,1.1111111111111112,True
MEDIUM HIGH,NB,4.010461585244815,2021,12,2.546875,1.3297872340425532,3.055555555555556,1.1111111111111112,False
MEDIUM HIGH,NC,0.1961557792128259,2020,4,0.46875,1.0521276595744682,0.22222222222222227,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,5,0.46875,1.0521276595744682,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,9,0.46875,1.0521276595744682,1.1666666666666667,1.1111111111111112,True
MEDIUM HIGH,NC,0.1961557792128259,2020,10,0.46875,1.0521276595744682,0.2777777777777778,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,18,0.46875,1.0521276595744682,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,23,0.46875,1.0521276595744682,0.6111111111111113,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,25,0.46875,1.0521276595744682,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,27,0.46875,1.0521276595744682,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,28,0.46875,1.0521276595744682,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,29,0.46875,1.0521276595744682,0.8333333333333334,1.1111111111111112,True
MEDIUM HIGH,NC,0.1961557792128259,2020,34,0.46875,1.0521276595744682,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,38,0.46875,1.0521276595744682,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,39,0.46875,1.0521276595744682,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,40,0.46875,1.0521276595744682,0.7777777777777778,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,41,0.46875,1.0521276595744682,1.8333333333333337,1.1111111111111112,True
MEDIUM HIGH,NC,0.1961557792128259,2020,45,0.46875,1.0521276595744682,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2020,46,0.46875,1.0521276595744682,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2021,2,0.46875,1.0521276595744682,1.5555555555555558,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2021,3,0.46875,1.0521276595744682,0.9444444444444446,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2021,6,0.46875,1.0521276595744682,0.8888888888888892,0.5555555555555556,True
MEDIUM HIGH,NC,0.1961557792128259,2021,7,0.46875,1.0521276595744682,1.5000000000000002,1.1111111111111112,True
MEDIUM HIGH,NC,0.1961557792128259,2021,12,0.46875,1.0521276595744682,0.6666666666666667,0.5555555555555556,False
MEDIUM HIGH,ND,0.19977531032094303,2019,52,0.484375,0.9148936170212766,0.2555555555555556,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,6,0.484375,0.9148936170212766,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,9,0.484375,0.7319148936170214,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,18,0.484375,0.9148936170212766,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,22,0.484375,0.9148936170212765,0.6111111111111113,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,26,0.484375,0.9148936170212766,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,33,0.484375,0.9148936170212766,1.0555555555555556,1.1111111111111112,True
MEDIUM HIGH,ND,0.19977531032094303,2020,35,0.484375,0.9148936170212766,1.8333333333333335,1.1111111111111112,True
MEDIUM HIGH,ND,0.19977531032094303,2020,38,0.484375,0.9148936170212767,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,39,0.484375,0.9148936170212766,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2020,42,0.484375,0.9148936170212764,1.2777777777777783,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2021,2,0.484375,0.9148936170212765,1.9444444444444449,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2021,4,0.484375,0.9148936170212765,0.7555555555555556,0.5555555555555556,True
MEDIUM HIGH,ND,0.19977531032094303,2021,9,0.484375,0.9148936170212766,0.9777777777777779,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,6,0.328125,0.9521276595744681,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,16,0.328125,0.9521276595744681,0.2777777777777778,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,37,0.328125,0.952127659574468,0.8333333333333336,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,40,0.328125,0.9521276595744681,0.2777777777777778,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,44,0.328125,0.9521276595744679,0.8888888888888892,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,45,0.328125,0.9521276595744681,0.3888888888888889,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,46,0.328125,0.9521276595744681,0.22222222222222227,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,49,0.328125,0.9521276595744681,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2020,53,0.328125,0.9521276595744681,0.7222222222222222,1.1111111111111112,True
MEDIUM HIGH,NE,0.728315545400408,2021,4,0.328125,0.9521276595744681,0.8333333333333334,0.5555555555555556,True
MEDIUM HIGH,NE,0.728315545400408,2021,6,0.328125,0.9521276595744682,0.5,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,21,0.25,0.9393617021276595,2.277777777777778,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,22,0.25,0.9393617021276596,0.2777777777777778,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,23,0.25,0.9393617021276596,0.9444444444444446,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,24,0.25,0.9393617021276596,1.2777777777777781,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,25,0.25,0.9393617021276596,1.888888888888889,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,26,0.25,0.9393617021276596,3.055555555555556,2.777777777777778,True
MEDIUM HIGH,NF,0.7577786130902856,2020,27,0.25,0.9393617021276595,4.7777777777777795,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,28,0.25,0.9393617021276595,1.8888888888888893,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,29,0.25,0.9393617021276595,1.3333333333333337,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,30,0.25,0.9393617021276596,0.5555555555555556,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,31,0.25,0.9393617021276595,0.8333333333333334,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,32,0.25,0.9393617021276595,2.2222222222222223,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,33,0.25,0.9393617021276596,2.388888888888889,2.2222222222222223,True
MEDIUM HIGH,NF,0.7577786130902856,2020,34,0.25,0.9393617021276596,1.3333333333333335,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,35,0.25,0.9393617021276595,0.6111111111111113,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,36,0.25,0.9393617021276596,2.833333333333334,2.2222222222222223,True
MEDIUM HIGH,NF,0.7577786130902856,2020,37,0.25,0.9393617021276595,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,38,0.25,0.9393617021276596,1.4444444444444446,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,40,0.25,0.9393617021276596,2.166666666666667,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,41,0.25,0.9393617021276596,1.0000000000000002,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,42,0.25,0.9393617021276595,0.4444444444444445,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,44,0.25,0.9393617021276595,1.5000000000000002,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2020,45,0.25,0.9393617021276596,1.5555555555555558,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,46,0.25,0.9393617021276595,1.944444444444445,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,48,0.25,0.9393617021276595,0.6111111111111113,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,49,0.25,0.9393617021276596,2.388888888888889,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2020,51,0.25,0.9393617021276595,0.5000000000000001,0.5555555555555556,True
MEDIUM HIGH,NF,0.7577786130902856,2020,52,0.25,0.9393617021276595,2.866666666666667,2.2222222222222223,True
MEDIUM HIGH,NF,0.7577786130902856,2021,1,0.25,0.9393617021276593,1.277777777777778,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2021,2,0.25,0.9393617021276596,1.2222222222222225,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2021,3,0.25,0.9393617021276596,2.166666666666667,2.777777777777778,True
MEDIUM HIGH,NF,0.7577786130902856,2021,4,0.25,0.9393617021276596,3.1666666666666665,2.2222222222222223,True
MEDIUM HIGH,NF,0.7577786130902856,2021,5,0.25,0.9393617021276596,1.5555555555555556,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2021,6,0.25,0.9393617021276596,0.9444444444444446,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2021,7,0.25,0.9393617021276596,1.6111111111111114,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2021,8,0.25,0.9393617021276595,1.8333333333333335,1.1111111111111112,True
MEDIUM HIGH,NF,0.7577786130902856,2021,9,0.25,0.9393617021276596,2.555555555555556,1.6666666666666667,True
MEDIUM HIGH,NF,0.7577786130902856,2021,10,0.25,0.9393617021276596,3.088888888888889,3.3333333333333335,True
